m4_keV,Ue4sq_95CL
1.074948442211055237e+02,1.662621828975958385e-03
1.082810929648241256e+02,1.692235584408555019e-03
1.090673417085427133e+02,1.722148485458501908e-03
1.098535904522613151e+02,1.754621274417680031e-03
1.106398391959799028e+02,1.786372721532527999e-03
1.114260879396984905e+02,1.821252945708475273e-03
1.122123366834170923e+02,1.855766185361628186e-03
1.129985854271356800e+02,1.892678912060898663e-03
1.137848341708542819e+02,1.931431612867150205e-03
1.145710829145728695e+02,1.970964800121905759e-03
1.153573316582914572e+02,2.013455764357320859e-03
1.161435804020100591e+02,2.055495490110055470e-03
1.169298291457286467e+02,2.100827531155403070e-03
1.177160778894472344e+02,2.146643525090345499e-03
1.185023266331658363e+02,2.194832876861970480e-03
1.192885753768844239e+02,2.246172135206343356e-03
1.200748241206030116e+02,2.297670000856016567e-03
1.208610728643216135e+02,2.353848575735613662e-03
1.216473216080402011e+02,2.412270119386872129e-03
1.224335703517588030e+02,2.470612091561913502e-03
1.232198190954773906e+02,2.535923832970521808e-03
1.240060678391959783e+02,2.599666961974260709e-03
1.247923165829145802e+02,2.669737416414883196e-03
1.255785653266331678e+02,2.739879034586712586e-03
1.263648140703517697e+02,2.817138216302090669e-03
1.271510628140703574e+02,2.897481458799137932e-03
1.279373115577889450e+02,2.979980807895245623e-03
1.287235603015075469e+02,3.069274244570798383e-03
1.295098090452261204e+02,3.160821483998881628e-03
1.302960577889447222e+02,3.259149378379685904e-03
1.310823065326633241e+02,3.363040407874671404e-03
1.318685552763819260e+02,3.472058447822062941e-03
1.326548040201004994e+02,3.588095862581433711e-03
1.334410527638191013e+02,3.708839431301605774e-03
1.342273015075376748e+02,3.843095858206850134e-03
1.350135502512562766e+02,3.980120009510496742e-03
1.357997989949748785e+02,4.128190078010462137e-03
1.365860477386934804e+02,4.283733453983678413e-03
1.373722964824120822e+02,4.456133439344225206e-03
1.381585452261306557e+02,4.630120195257650915e-03
1.389447939698492576e+02,4.825585811287199170e-03
1.397310427135678310e+02,5.027424548269071591e-03
1.405172914572864329e+02,5.254189623857497167e-03
1.413035402010050348e+02,5.493898163004136762e-03
1.420897889447236366e+02,5.752375381959513173e-03
1.428760376884422101e+02,6.036925131536063568e-03
1.436622864321608120e+02,6.341413776095399489e-03
1.444485351758794138e+02,6.675177910594904188e-03
1.452347839195979873e+02,7.037209481524110515e-03
1.460210326633165892e+02,7.437403866876088690e-03
1.468072814070351910e+02,7.878056498358225815e-03
1.475935301507537645e+02,8.360467201841966650e-03
1.483797788944723663e+02,8.904715538118033319e-03
1.491660276381909682e+02,9.500508364032635156e-03
1.499522763819095417e+02,1.017658034807045024e-02
