m4_keV,Ue4sq_95CL
4.885575879396985215e+02,8.146394908763719168e-05
4.922673366834171134e+02,8.388238869999914296e-05
4.959770854271357052e+02,8.712558221083340783e-05
4.996868341708542971e+02,9.091477417257423643e-05
5.033965829145728890e+02,9.550054100579980095e-05
5.071063316582914808e+02,1.005987863135263230e-04
5.108160804020100727e+02,1.069323628256911888e-04
5.145258291457287214e+02,1.151416792085658831e-04
5.182355778894473133e+02,1.237386945210318043e-04
5.219453266331659052e+02,1.350905356386330938e-04
5.256550753768844970e+02,1.483773299346799110e-04
5.293648241206030889e+02,1.641623594505503027e-04
5.330745728643216808e+02,1.832698963933593165e-04
5.367843216080402726e+02,2.069364117798474557e-04
5.404940703517588645e+02,2.339425298426397646e-04
5.442038190954774564e+02,2.693370205567285468e-04
5.479135678391960482e+02,3.121745081769989314e-04
5.516233165829146401e+02,3.647260162761046544e-04
5.553330653266332320e+02,4.329324580311827192e-04
5.590428140703518238e+02,5.161850860758367306e-04
5.627525628140704157e+02,6.205548351598090887e-04
5.664623115577890076e+02,7.559914879874336845e-04
5.701720603015075994e+02,9.245086735943702696e-04
5.738818090452261913e+02,1.146800863472085402e-03
5.775915577889447832e+02,1.421504901379001687e-03
5.813013065326633750e+02,1.775640872583811401e-03
5.850110552763819669e+02,2.220703371428407215e-03
5.887208040201005588e+02,2.765576995252990323e-03
5.924305527638191506e+02,3.415153877304765925e-03
5.961403015075377425e+02,4.179612686430835868e-03
5.998500502512563344e+02,4.995112545619233291e-03
6.035597989949749262e+02,5.864582722769870991e-03
6.072695477386935181e+02,6.637092082821201972e-03
6.109792964824121100e+02,7.285300013419797154e-03
6.146890452261307018e+02,7.624567317988625512e-03
6.183987939698492937e+02,7.602703258974151737e-03
6.221085427135678856e+02,7.228510331420729892e-03
6.258182914572864775e+02,6.537031760351789782e-03
6.295280402010050693e+02,5.640118313222939293e-03
6.332377889447236612e+02,4.663104544660266922e-03
6.369475376884422531e+02,3.725677402049370947e-03
6.406572864321608449e+02,2.892269900887149432e-03
6.443670351758794368e+02,2.213809102122159429e-03
6.480767839195980287e+02,1.687329538981969298e-03
6.517865326633166205e+02,1.275021533753259353e-03
6.554962814070352124e+02,9.695388690907301953e-04
6.592060301507538043e+02,7.441533354929804039e-04
6.629157788944723961e+02,5.777720104438618639e-04
6.666255276381909880e+02,4.544847256575598737e-04
6.703352763819095799e+02,3.640804446100796257e-04
6.740450251256281717e+02,2.969808567898863457e-04
6.777547738693467636e+02,2.480656573168304731e-04
6.814645226130653555e+02,2.123904927700095752e-04
6.851742713567839473e+02,1.874319618972723116e-04
6.888840201005025392e+02,1.710035186866761859e-04
6.925937688442211311e+02,1.612185955262940501e-04
6.963035175879397229e+02,1.561956083277491814e-04
7.000132663316583148e+02,1.558252762245109630e-04
7.037230150753769067e+02,1.587516419553786919e-04
7.074327638190954985e+02,1.633464099602670728e-04
7.111425125628140904e+02,1.699964000725277358e-04
7.148522613065326823e+02,1.777555356271391673e-04
7.185620100502512742e+02,1.871928448875776309e-04
7.222717587939698660e+02,1.986346860185766311e-04
7.259815075376884579e+02,2.117947279593397386e-04
7.296912562814070498e+02,2.286666284545855543e-04
7.334010050251256416e+02,2.503887502613659347e-04
7.371107537688442335e+02,2.789782520725762297e-04
7.408205025125628254e+02,3.216384861696389022e-04
7.445302512562814172e+02,3.922929211279581742e-04
7.482400000000000091e+02,5.531143145539194278e-04
