m4_keV,Ue4sq_95CL
1.399650000000000105e+01,5.048799386686718405e-02
1.404300000000000104e+01,5.069679151854252636e-02
1.408950000000000102e+01,5.072595830532436456e-02
1.413600000000000101e+01,5.104491991019022290e-02
1.418250000000000099e+01,5.112647274335374581e-02
1.422900000000000276e+01,5.127253650372620708e-02
1.427550000000000097e+01,5.143598448186560701e-02
1.432200000000000273e+01,5.185847441870158891e-02
1.436850000000000094e+01,5.202655976678041000e-02
1.441500000000000270e+01,5.232101809892302641e-02
1.446150000000000091e+01,5.241929995066890724e-02
1.450800000000000267e+01,5.288928811822201509e-02
1.455450000000000088e+01,5.312580805611737816e-02
1.460100000000000264e+01,5.344769896873625276e-02
1.464750000000000085e+01,5.376682145613809888e-02
1.469400000000000261e+01,5.421691256747443455e-02
1.474050000000000082e+01,5.453222659372795184e-02
1.478700000000000259e+01,5.474101200575868381e-02
1.483350000000000080e+01,5.518647079137488365e-02
1.488000000000000256e+01,5.573079654386860898e-02
1.492650000000000077e+01,5.607829053873858438e-02
1.497300000000000253e+01,5.659967764847686350e-02
1.501950000000000074e+01,5.706477826444274204e-02
1.506600000000000250e+01,5.756966131940663423e-02
1.511250000000000071e+01,5.807446820634769302e-02
1.515900000000000247e+01,5.853387203791433901e-02
1.520550000000000068e+01,5.918744741500012174e-02
1.525200000000000244e+01,5.975058878263192486e-02
1.529850000000000065e+01,6.042575305484764597e-02
1.534500000000000242e+01,6.102317597847958103e-02
1.539150000000000063e+01,6.185133998717156495e-02
1.543800000000000239e+01,6.255518378970890969e-02
1.548450000000000060e+01,6.347005914800814275e-02
1.553100000000000236e+01,6.417775971393552270e-02
1.557750000000000057e+01,6.513730684256618941e-02
1.562400000000000233e+01,6.612972076109460695e-02
1.567050000000000054e+01,6.705909677371846289e-02
1.571700000000000230e+01,6.827907494739364480e-02
1.576350000000000051e+01,6.953809628814892896e-02
1.581000000000000227e+01,7.065047881881361680e-02
1.585650000000000048e+01,7.214280858881305658e-02
1.590300000000000225e+01,7.332646627800243344e-02
1.594950000000000045e+01,7.497459003692927282e-02
1.599600000000000222e+01,7.638343569759498131e-02
1.604250000000000043e+01,7.808514540122539482e-02
1.608900000000000219e+01,7.987708631443468654e-02
1.613550000000000040e+01,8.204140242082011425e-02
1.618200000000000216e+01,8.383238972283757473e-02
1.622850000000000392e+01,8.620127592324332289e-02
1.627500000000000213e+01,8.881195874810229873e-02
1.632150000000000034e+01,9.127149709940692024e-02
1.636800000000000210e+01,9.406637020526700810e-02
1.641450000000000387e+01,9.722651141705444811e-02
1.646100000000000207e+01,1.008290370543005049e-01
1.650750000000000028e+01,1.044141759699101779e-01
1.655400000000000205e+01,1.078448772113254350e-01
1.660050000000000381e+01,1.124239530281138932e-01
1.664700000000000202e+01,1.172069040110345489e-01
1.669350000000000023e+01,1.216914028159848810e-01
1.674000000000000199e+01,1.272700755065129807e-01
1.678650000000000375e+01,1.338045537284982545e-01
1.683300000000000196e+01,1.404827694779285097e-01
1.687950000000000017e+01,1.475309137001833970e-01
1.692600000000000193e+01,1.565716117415565378e-01
1.697250000000000369e+01,1.663272104345600855e-01
1.701900000000000190e+01,1.773507442842628956e-01
1.706550000000000011e+01,1.892236303184029189e-01
1.711200000000000188e+01,2.025876432504343794e-01
1.715850000000000364e+01,2.188727820755183850e-01
1.720500000000000185e+01,2.370410372337008742e-01
1.725150000000000006e+01,2.572445103026426150e-01
1.729800000000000182e+01,2.825286654777442452e-01
1.734450000000000358e+01,3.098839642199616162e-01
1.739100000000000179e+01,3.447209723712457152e-01
1.743750000000000000e+01,3.872954278558710661e-01
1.748400000000000176e+01,4.397885855165625246e-01
1.753050000000000352e+01,5.074300547938278561e-01
1.757700000000000173e+01,5.964295809470859799e-01
1.762349999999999994e+01,7.117994821525727156e-01
1.767000000000000171e+01,8.786480257574454944e-01
1.771650000000000347e+01,1.118572941567354206e+00
1.776300000000000168e+01,1.490280614704403206e+00
1.780949999999999989e+01,2.101847002790290020e+00
1.785600000000000165e+01,3.178124668093168292e+00
1.790250000000000341e+01,5.315065834910353892e+00
1.794900000000000162e+01,1.036619615436082320e+01
1.799549999999999983e+01,2.570122429151223287e+01
1.804200000000000159e+01,1.138891865799371459e+02
1.808850000000000335e+01,4.663818592900366639e+03
1.813500000000000156e+01,nan
1.818149999999999977e+01,nan
1.822800000000000153e+01,nan
1.827450000000000330e+01,nan
1.832100000000000151e+01,nan
1.836749999999999972e+01,nan
1.841400000000000148e+01,nan
1.846050000000000324e+01,nan
1.850700000000000145e+01,nan
