m4_keV,Ue4sq_95CL
1.280443859296482287e+03,1.914446072189043276e-05
1.291787108040200792e+03,1.956507230078670894e-05
1.303130356783919524e+03,2.000240868694745598e-05
1.314473605527638028e+03,2.045470032827164297e-05
1.325816854271356533e+03,2.092476331504922784e-05
1.337160103015075265e+03,2.140978119961106700e-05
1.348503351758793769e+03,2.191554625849904592e-05
1.359846600502512501e+03,2.243962169501304588e-05
1.371189849246231006e+03,2.298606037709305481e-05
1.382533097989949511e+03,2.355136239311644988e-05
1.393876346733668242e+03,2.413907718729205377e-05
1.405219595477386747e+03,2.475089731946912726e-05
1.416562844221105252e+03,2.538793372481570331e-05
1.427906092964823983e+03,2.604849649443754495e-05
1.439249341708542488e+03,2.673842397284068508e-05
1.450592590452261220e+03,2.745759042352616586e-05
1.461935839195979725e+03,2.820652493546374332e-05
1.473279087939698229e+03,2.898806850099770824e-05
1.484622336683416961e+03,2.980101518085518077e-05
1.495965585427135466e+03,3.065112006798003530e-05
1.507308834170854198e+03,3.154017925154757823e-05
1.518652082914572702e+03,3.246711350030975638e-05
1.529995331658291207e+03,3.343857470722662637e-05
1.541338580402009939e+03,3.445446789609279395e-05
1.552681829145728443e+03,3.551725980645870784e-05
1.564025077889446948e+03,3.662981403744899135e-05
1.575368326633165680e+03,3.779680369233870879e-05
1.586711575376884184e+03,3.902350528558393817e-05
1.598054824120602916e+03,4.030344512188714071e-05
1.609398072864321421e+03,4.165718516409186819e-05
1.620741321608039925e+03,4.307659577221965651e-05
1.632084570351758657e+03,4.456865921915377656e-05
1.643427819095477162e+03,4.613795413281276568e-05
1.654771067839195894e+03,4.779900326514161668e-05
1.666114316582914398e+03,4.953927021764582031e-05
1.677457565326632903e+03,5.138811233803111981e-05
1.688800814070351635e+03,5.333466972558766517e-05
1.700144062814070139e+03,5.539176109337274516e-05
1.711487311557788644e+03,5.756996094719292966e-05
1.722830560301507376e+03,5.987860432053022740e-05
1.734173809045225880e+03,6.232856595818993045e-05
1.745517057788944612e+03,6.492833882131812846e-05
1.756860306532663117e+03,6.769536157746338604e-05
