m4_keV,Ue4sq_95CL
7.214955276381908789e+02,8.723202019321081298e-05
7.255152763819094162e+02,8.906156072661655318e-05
7.295350251256280671e+02,9.104291126027399920e-05
7.335547738693466044e+02,9.320872235596369302e-05
7.375745226130652554e+02,9.547619030700365455e-05
7.415942713567837927e+02,9.797949258579226957e-05
7.456140201005024437e+02,1.006828852488645651e-04
7.496337688442209810e+02,1.037367702888994354e-04
7.536535175879396320e+02,1.069103737094999416e-04
7.576732663316581693e+02,1.104913935196464442e-04
7.616930150753768203e+02,1.146834747831935948e-04
7.657127638190953576e+02,1.189520196858866782e-04
7.697325125628140086e+02,1.243277065972425537e-04
7.737522613065325459e+02,1.302452048300960241e-04
7.777720100502511968e+02,1.369794541732705703e-04
7.817917587939697341e+02,1.450231290407326184e-04
7.858115075376882714e+02,1.549061533424007453e-04
7.898312562814069224e+02,1.669703993223613193e-04
7.938510050251254597e+02,1.829077820105762242e-04
7.978707537688441107e+02,2.042060212654611966e-04
8.018905025125626480e+02,2.353509247730070338e-04
8.059102512562812990e+02,2.872381464901761533e-04
8.099299999999999500e+02,4.044470248459690310e-04
