m4_keV,Ue4sq_95CL
6.958195477386933590e+02,nan
7.000792964824120190e+02,nan
7.043390452261305654e+02,nan
7.085987939698492255e+02,nan
7.128585427135677719e+02,nan
7.171182914572863183e+02,nan
7.213780402010049784e+02,nan
7.256377889447235248e+02,nan
7.298975376884421848e+02,nan
7.341572864321607312e+02,nan
7.384170351758792776e+02,nan
7.426767839195979377e+02,nan
7.469365326633164841e+02,nan
7.511962814070351442e+02,nan
7.554560301507536906e+02,nan
7.597157788944723507e+02,nan
7.639755276381908971e+02,nan
7.682352763819094434e+02,nan
7.724950251256281035e+02,nan
7.767547738693466499e+02,nan
7.810145226130653100e+02,nan
7.852742713567838564e+02,nan
7.895340201005024028e+02,nan
7.937937688442210629e+02,nan
7.980535175879396093e+02,nan
8.023132663316582693e+02,nan
8.065730150753768157e+02,nan
8.108327638190953621e+02,nan
8.150925125628140222e+02,nan
8.193522613065325686e+02,nan
8.236120100502512287e+02,nan
8.278717587939697751e+02,nan
8.321315075376883215e+02,nan
8.363912562814069815e+02,nan
8.406510050251255279e+02,nan
8.449107537688441880e+02,nan
8.491705025125627344e+02,nan
8.534302512562812808e+02,nan
8.576899999999999409e+02,nan
