m4_keV,Ue4sq_95CL
1.991308442211055478e+02,1.566565974131698541e-02
2.006560929648241256e+02,1.551585660687254155e-02
2.021813417085427318e+02,1.540416021366382976e-02
2.037065904522613096e+02,1.532513985830614121e-02
2.052318391959799158e+02,1.514673255295274912e-02
2.067570879396985220e+02,1.503072319350457278e-02
2.082823366834170997e+02,1.494003797331837358e-02
2.098075854271357059e+02,1.479610107850836721e-02
2.113328341708542837e+02,1.472339464918209773e-02
2.128580829145728899e+02,1.460665157766562715e-02
2.143833316582914676e+02,1.447889980140046849e-02
2.159085804020100738e+02,1.438252177205317020e-02
2.174338291457286516e+02,1.429767546968935266e-02
2.189590778894472578e+02,1.421331445006873175e-02
2.204843266331658356e+02,1.414502196049403568e-02
2.220095753768844418e+02,1.402429327188056858e-02
2.235348241206030195e+02,1.395082979253126597e-02
2.250600728643216257e+02,1.386451184998585551e-02
2.265853216080402319e+02,1.378188536260734759e-02
2.281105703517588097e+02,1.367708597115760254e-02
2.296358190954774159e+02,1.364790076823002747e-02
2.311610678391959937e+02,1.354706387704694530e-02
2.326863165829145998e+02,1.345121483867445754e-02
2.342115653266331776e+02,1.343208932933884041e-02
2.357368140703517838e+02,1.333958394868059276e-02
2.372620628140703616e+02,1.327826055878294359e-02
2.387873115577889678e+02,1.320533279902268500e-02
2.403125603015075455e+02,1.315668593396050745e-02
2.418378090452261517e+02,1.309561101225744512e-02
2.433630577889447295e+02,1.302851817156265579e-02
2.448883065326633357e+02,1.299179737174703531e-02
2.464135552763819419e+02,1.295898520181143834e-02
2.479388040201005197e+02,1.288913504950064612e-02
2.494640527638191259e+02,1.283329524995037094e-02
2.509893015075377036e+02,1.277677726763602924e-02
2.525145502512563098e+02,1.275263598851857430e-02
2.540397989949748876e+02,1.270528889136066097e-02
2.555650477386934938e+02,1.267881561798814630e-02
2.570902964824121000e+02,1.264544263779100383e-02
2.586155452261306777e+02,1.261399704963226710e-02
2.601407939698492555e+02,1.258362739148963759e-02
2.616660427135678901e+02,1.253388629402879713e-02
2.631912914572864111e+02,1.252981299517850859e-02
2.647165402010050457e+02,1.251779087403021191e-02
2.662417889447236234e+02,1.248700683843640205e-02
2.677670376884422581e+02,1.245707897336906581e-02
2.692922864321608358e+02,1.247394045221041775e-02
2.708175351758794136e+02,1.245986694787322088e-02
2.723427839195979914e+02,1.245805241982712690e-02
2.738680326633166260e+02,1.245845592162913955e-02
2.753932814070352038e+02,1.245772796058735275e-02
2.769185301507537815e+02,1.246905111132202461e-02
2.784437788944723593e+02,1.250327538290695040e-02
2.799690276381909939e+02,1.252311269142442930e-02
2.814942763819095717e+02,1.253657959907708563e-02
