m4_keV,Ue4sq_95CL
8.734227779798947040e+02,1.036544644298900373e-05
8.975553677700489743e+02,1.066188099320005682e-05
9.223547387624591920e+02,1.098912332728766846e-05
9.478393140594763508e+02,1.134724249702597412e-05
9.740280257920484246e+02,1.174024759145669666e-05
1.000940329184134384e+03,1.217238283475785045e-05
1.028596217005712106e+03,1.264810245023942516e-05
1.057016234425127095e+03,1.317477656473904869e-05
1.086221494271811025e+03,1.375963850765430116e-05
1.116233692720696126e+03,1.440937684958319302e-05
1.147075125410006876e+03,1.513618299150910730e-05
1.178768704004365190e+03,1.595199592660132706e-05
1.211337973215551301e+03,1.687256050476777938e-05
1.244807128293528422e+03,1.791354154215517370e-05
1.279201033000761981e+03,1.909992001567436290e-05
1.314545238083147069e+03,2.045732203755646676e-05
1.350866000251305877e+03,2.202380053047869386e-05
1.388190301686322528e+03,2.384231067810344852e-05
1.426545870084421495e+03,2.596818846357683283e-05
1.465961199255489419e+03,2.847767010719515489e-05
1.506465570290713913e+03,3.147373625333527088e-05
1.548089073315103178e+03,3.507988495610927512e-05
1.590862629841003809e+03,3.948608230197926547e-05
1.634818015739266912e+03,4.494158490326796577e-05
1.679987884845080771e+03,5.180589150430376581e-05
1.726405793216058328e+03,6.063744152682499816e-05
1.774106224060543127e+03,7.224340506856621988e-05
1.823124613354711755e+03,8.802732588733721945e-05
1.873497376167446646e+03,1.099981229555739446e-04
1.925261933712590462e+03,1.425222718117307721e-04
1.978456741148621177e+03,1.952911773505201993e-04
2.033121316146462959e+03,2.831695047431752061e-04
2.089296268246588625e+03,4.602326958248605473e-04
2.147023329027291311e+03,9.371144523846794807e-04
2.206345383106464396e+03,2.858015997760252665e-03
2.267306499999999687e+03,4.346053388552678642e-02
