m4_keV,Ue4sq_95CL
7.512907966890634270e+01,5.435740814876766774e-02
7.677597843809866163e+01,5.428106579740485382e-02
7.845897874837098129e+01,5.095545723658266579e-02
8.017887197882485850e+01,4.839643925626284371e-02
8.193646685632212723e+01,4.706454356606706857e-02
8.373258983576403125e+01,4.455615245804821906e-02
8.556808548870596098e+01,4.275555743057361802e-02
8.744381690049135614e+01,4.096353108143350324e-02
8.936066607609097900e+01,3.955889655255334647e-02
9.131953435483855230e+01,3.710369645742476324e-02
9.332134283425803289e+01,3.597705485951139398e-02
9.536703280318124598e+01,3.452607267597709167e-02
9.745756618435999030e+01,3.251746378499094370e-02
9.959392598678057595e+01,3.142543769161471046e-02
1.017771167678935598e+02,2.999228020758928567e-02
1.040081651059761327e+02,2.866731681097893850e-02
1.062881200828488630e+02,2.724434309865551157e-02
1.086180537771738273e+02,2.612770880961787570e-02
1.109990617685671594e+02,2.491565342040543557e-02
1.134322636527613071e+02,2.387938508454839903e-02
1.159188035680605253e+02,2.265286944732054428e-02
1.184598507333367365e+02,2.164393785937673148e-02
1.210565999978186795e+02,2.071520610342953220e-02
1.237102724029330147e+02,1.966931430984664164e-02
1.264221157564616504e+02,1.873757117176559975e-02
1.291934052192843296e+02,1.775263568867326003e-02
1.320254439049846269e+02,1.699308054345711333e-02
1.349195634925986838e+02,1.609238331941461458e-02
1.378771248527957596e+02,1.524295688242467521e-02
1.408995186877866956e+02,1.453253153919447684e-02
1.439881661852581942e+02,1.361225225391875064e-02
1.471445196866428660e+02,1.292559468080635432e-02
1.503700633700379683e+02,1.226326314805852719e-02
1.536663139480944551e+02,1.155411074870054712e-02
1.570348213812048073e+02,1.089863845490647402e-02
1.604771696063232298e+02,1.023325972439129324e-02
1.639949772817645339e+02,9.634126955789919233e-03
1.675898985483277386e+02,8.933844578996839869e-03
1.712636238071044090e+02,8.436898153833501460e-03
1.750178805143387706e+02,7.845829904138817978e-03
1.788544339937101597e+02,7.328628836771263616e-03
1.827750882664223013e+02,6.726549382937832555e-03
1.867816868994888750e+02,6.230939651717074847e-03
1.908761138726139279e+02,5.778345429202476347e-03
1.950602944640758665e+02,5.356553467526719604e-03
1.993361961560292457e+02,4.858155157648295745e-03
2.037058295596540631e+02,4.465320340971034446e-03
2.081712493605831185e+02,4.029420748725366132e-03
2.127345552850540571e+02,3.637968344659561412e-03
2.173978930872424087e+02,3.290474923932740908e-03
2.221634555582353983e+02,2.955761721312340912e-03
2.270334835571248391e+02,2.619169686549520978e-03
2.320102670647021341e+02,2.378365546415087562e-03
2.370961462602511745e+02,2.066591967200505017e-03
2.422935126219458084e+02,1.846076911226037431e-03
2.476048100513689008e+02,1.614963329679015283e-03
2.530325360226809721e+02,1.423050958795774902e-03
2.585792427569822962e+02,1.238869685444323777e-03
2.642475384224142658e+02,1.078699239613252221e-03
2.700400883605720423e+02,9.431348879313470332e-04
2.759596163397982878e+02,8.210658663514913604e-04
2.820089058359518503e+02,7.157363454881849555e-04
2.881908013412513583e+02,6.210263723568173631e-04
2.945082097018103582e+02,5.455164986869169693e-04
3.009641014844922324e+02,4.763041830666979080e-04
3.075615123737280214e+02,4.170239843360547044e-04
3.143035445989524419e+02,3.695682561228090198e-04
3.211933683933337420e+02,3.302611804887032351e-04
3.282342234844771838e+02,2.954876144626992400e-04
3.354294206178064428e+02,2.619772369023576374e-04
3.427823431133416534e+02,2.336749483264173794e-04
3.502964484566001033e+02,2.081335412347859058e-04
3.579752699243729239e+02,1.845108194281939800e-04
3.658224182461396481e+02,1.631067913565641472e-04
3.738415833019026309e+02,1.445642073384764865e-04
3.820365358572398691e+02,1.280952948932722896e-04
3.904111293363901041e+02,1.147393744416637244e-04
3.989693016342092733e+02,1.031350632996506038e-04
4.077150769678430606e+02,9.418551096850998300e-05
4.166525677689900817e+02,8.726950773220185716e-05
4.257859766176487142e+02,8.256423974896147844e-05
4.351195982182493935e+02,8.062389943303327803e-05
4.446578214191076199e+02,7.693044121355531212e-05
4.544051312761448571e+02,7.503941166464190714e-05
4.643661111618478685e+02,7.463643141576110159e-05
4.745454449204593175e+02,7.578911970311105956e-05
4.849479190704092275e+02,7.947885154908486773e-05
4.955784250550309480e+02,8.683317763958534692e-05
5.064419615426104997e+02,9.978817867782842019e-05
5.175436367768548962e+02,1.222201024621478213e-04
5.288886709788893086e+02,1.617013982950717718e-04
5.404823988019040826e+02,2.347963902043808575e-04
5.523302718396109867e+02,3.765718056767884377e-04
5.644378611896876237e+02,6.765190325349014142e-04
5.768108600734150286e+02,1.355392154187626177e-03
5.894550865127390580e+02,2.874920498670928762e-03
6.023764860660174918e+02,5.596435302353144556e-03
6.155811346237329644e+02,7.644898360681224268e-03
6.290752412654979935e+02,5.764581889869986250e-03
6.428651511796784916e+02,2.478706163282700520e-03
6.569573486470277430e+02,8.715254794080363283e-04
6.713584600897175960e+02,3.434454641276962934e-04
6.860752571872095587e+02,1.827889165234294422e-04
7.011146600604294008e+02,1.564210041644391238e-04
7.164837405257408136e+02,1.818485951237008055e-04
7.321897254202490330e+02,2.420977837628247788e-04
7.482400000000000091e+02,5.537755454092129674e-04
