m4_keV,Ue4sq_95CL
1.200454824120603007e+03,1.334242342764178739e-02
1.208958072864321593e+03,1.352551197470756861e-02
1.217461321608040180e+03,1.370488336985789882e-02
1.225964570351758766e+03,1.390549724989205947e-02
1.234467819095477353e+03,1.410648053525437491e-02
1.242971067839196166e+03,1.431372793063619316e-02
1.251474316582914753e+03,1.452445228792918416e-02
1.259977565326633339e+03,1.475375746325574555e-02
1.268480814070351926e+03,1.499363320013709193e-02
1.276984062814070512e+03,1.523131680848619808e-02
1.285487311557789099e+03,1.547594497414972979e-02
1.293990560301507685e+03,1.575512407989725430e-02
1.302493809045226271e+03,1.603205063232979871e-02
1.310997057788944858e+03,1.632755761605258690e-02
1.319500306532663444e+03,1.663677593287270218e-02
1.328003555276382031e+03,1.696280156449191112e-02
1.336506804020100617e+03,1.730354497761620036e-02
1.345010052763819203e+03,1.764632503300480812e-02
1.353513301507537790e+03,1.803272898740242158e-02
1.362016550251256376e+03,1.841193894954236063e-02
1.370519798994974963e+03,1.883963748210261413e-02
1.379023047738693549e+03,1.926285197648029690e-02
1.387526296482412135e+03,1.972959707076831978e-02
1.396029545226130722e+03,2.018740791556093706e-02
1.404532793969849308e+03,2.069493672507332141e-02
1.413036042713567895e+03,2.119820386328747155e-02
1.421539291457286481e+03,2.176498595665160574e-02
1.430042540201005068e+03,2.237478299410012098e-02
1.438545788944723654e+03,2.305702436236215305e-02
1.447049037688442240e+03,2.375330084125957045e-02
1.455552286432160827e+03,2.448897150837537826e-02
1.464055535175879413e+03,2.527177791689735886e-02
1.472558783919598000e+03,2.606972494627293399e-02
1.481062032663316586e+03,2.699445192905507510e-02
1.489565281407035172e+03,2.795273325987633617e-02
1.498068530150753759e+03,2.902364480309691311e-02
1.506571778894472573e+03,3.012689006326773125e-02
1.515075027638191159e+03,3.135818503730719575e-02
1.523578276381909745e+03,3.266805973479046388e-02
1.532081525125628332e+03,3.412401030486617720e-02
1.540584773869346918e+03,3.574718782545901336e-02
1.549088022613065505e+03,3.750257353720153758e-02
1.557591271356784091e+03,3.949827953584451184e-02
1.566094520100502677e+03,4.167210584094908910e-02
1.574597768844221264e+03,4.418725761089129650e-02
1.583101017587939850e+03,4.684519406727771090e-02
1.591604266331658437e+03,5.022660500984840043e-02
1.600107515075377023e+03,5.375595128459326189e-02
1.608610763819095610e+03,5.791370101828700878e-02
1.617114012562814196e+03,6.248113974616704980e-02
1.625617261306532782e+03,6.859425903564891902e-02
1.634120510050251369e+03,7.522526101117021913e-02
1.642623758793969955e+03,8.395611566522581670e-02
1.651127007537688542e+03,9.393375340764353876e-02
1.659630256281407128e+03,1.086676059591358962e-01
1.668133505025125714e+03,1.279405795039398330e-01
1.676636753768844301e+03,1.583053019636970482e-01
1.685140002512562887e+03,2.081628249958665522e-01
1.693643251256281474e+03,3.047994558433460566e-01
1.702146500000000060e+03,8.342422644375140361e-01
